Carrera,Sexo,FechaNacimiento,Edad,Semestre,AsignaturasCursadas,AsignaturasAprobadas,CreditosCursados,CreditosAprobados,PromedioUltimoPeriodo,PromedioAcumulado,Duracion,Estado
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35197,21,3,15,15,46,46,4,169,4,242,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,36322,18,1,4,4,13,13,3,815,3,815,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35278,21,8,48,48,120,120,4,746,4,529,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34743,22,1,6,6,15,15,3,973,3,973,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,32874,27,9,45,41,118,107,4,05,3,877,10,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,36084,19,1,4,4,13,13,4,015,4,015,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35785,19,2,8,8,26,26,3,554,3,502,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35801,19,3,18,18,58,58,4,472,4,372,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35593,20,2,8,6,26,20,3,423,3,642,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,32747,28,9,56,52,139,127,3,493,3,678,8,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,32747,28,9,56,52,139,127,4,5,4,5,8,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34762,22,4,3,3,9,9,4,05,4,018,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,33603,25,9,59,57,141,137,4,3,91,10,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,33603,25,9,59,57,141,137,4,6,4,6,10,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35365,21,4,29,28,69,67,3,5,3,517,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34982,22,6,39,37,93,87,3,425,3,827,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35459,20,3,18,17,58,55,3,844,4,071,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34082,24,5,34,29,81,70,0,883,3,617,10,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,32874,27,9,40,40,95,95,4,7,4,302,6,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,32874,27,9,40,40,95,95,4,458,4,458,6,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34768,22,2,12,12,29,29,4,136,4,062,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,33725,25,7,45,39,112,97,3,779,3,767,8,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35993,19,3,5,5,16,16,4,209,4,287,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35993,19,2,14,14,44,44,4,644,4,315,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35653,20,2,9,9,29,29,3,629,3,709,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35934,19,4,19,19,61,61,4,775,4,353,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,36104,19,1,4,3,13,10,3,508,3,508,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,36026,19,1,4,4,13,13,3,862,3,862,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35621,20,3,16,14,52,46,3,735,3,716,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34546,23,9,56,55,136,131,4,2,4,2,9,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35078,21,9,59,57,141,137,4,7,4,7,9,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34964,22,8,47,47,114,114,4,333,4,25,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,30590,34,7,53,41,134,105,4,35,3,112,16,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34565,23,6,19,17,47,43,3,343,3,62,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34054,24,9,59,56,146,137,3,775,3,684,11,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34054,24,9,59,56,146,137,4,5,4,5,11,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34866,22,1,4,4,13,13,3,562,3,562,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35397,20,1,4,4,13,13,3,685,3,685,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35222,21,2,8,8,26,26,4,073,4,102,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35244,21,7,47,45,111,105,4,05,3,862,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34502,23,5,31,31,81,81,3,859,4,075,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35259,21,5,7,7,16,16,4,494,4,129,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,18462,67,4,30,29,71,69,4,243,4,046,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34850,22,3,29,11,70,30,2,329,2,474,4,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35510,20,4,20,20,63,63,4,083,4,18,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35797,19,4,19,19,61,61,4,022,4,016,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34489,23,1,10,5,25,13,1,642,2,49,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35074,21,7,43,43,104,104,3,85,4,001,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,33835,25,9,68,65,152,147,5,3,932,12,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34452,23,7,50,42,119,103,3,645,3,689,8,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34318,23,8,48,47,122,120,3,271,3,803,8,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34542,23,5,37,30,92,78,3,25,3,617,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35593,20,1,8,7,26,22,3,75,3,513,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34154,24,3,21,19,51,45,4,442,3,794,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34782,22,4,29,28,69,67,4,129,4,082,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,36187,18,2,10,10,32,32,4,113,4,188,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35950,19,1,4,4,13,13,3,523,3,523,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34620,23,9,56,56,137,137,4,5,4,5,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34660,22,8,55,48,138,122,3,966,3,533,9,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35561,20,6,38,38,91,91,4,486,4,325,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35009,22,9,55,55,131,131,4,025,3,765,9,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35198,21,5,31,29,75,71,3,867,3,696,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35538,20,1,4,0,13,0,1,327,1,327,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,33545,26,1,6,0,14,0,1,786,1,786,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34603,23,7,43,42,106,104,4,023,4,043,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,36656,17,2,8,8,26,26,3,577,3,706,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,33550,26,9,53,53,133,133,0,0,10,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35750,19,2,12,12,39,39,4,442,4,222,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35247,21,4,24,22,61,57,3,888,3,675,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,25204,48,9,63,54,152,137,4,3,754,13,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35381,21,2,7,7,23,23,4,075,3,761,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,32903,27,9,62,56,151,135,3,05,3,683,10,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34508,23,9,51,51,129,129,4,6,4,6,8,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34508,23,9,51,51,129,129,4,7,4,341,8,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,32238,29,8,28,28,67,67,3,875,3,875,4,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35943,19,1,4,4,13,13,3,627,3,627,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35243,21,4,23,19,55,47,2,267,3,429,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,30958,33,9,21,21,33,33,4,4,8,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34329,23,1,4,2,13,6,2,515,2,515,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35608,20,1,4,4,13,13,3,535,3,535,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,36184,18,2,8,8,26,26,3,996,3,985,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35839,19,1,4,4,13,13,4,088,4,088,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,31671,31,9,68,41,166,101,4,4,15,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34906,22,8,45,45,112,112,4,375,4,255,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35687,20,2,9,9,29,29,4,113,4,11,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,31857,30,4,22,22,65,65,4,556,4,515,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34753,22,2,14,14,45,45,4,55,4,408,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,32522,28,1,6,6,14,14,3,757,3,757,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,32148,29,9,28,28,74,74,4,736,4,296,4,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,31045,32,1,4,0,10,0,1,2,143,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34861,22,6,43,43,101,101,4,386,4,39,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34000,24,1,16,4,40,8,1,369,1,67,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,33091,27,9,75,51,185,125,4,458,4,458,13,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32874,27,9,53,50,134,121,4,5,4,5,11,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35279,21,5,30,30,71,71,4,779,4,695,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,30810,33,9,8,8,8,8,3,5,3,5,4,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35226,21,7,47,47,111,111,4,675,4,547,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34899,22,5,37,36,87,86,4,491,4,302,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,31504,31,9,20,20,58,58,4,3,4,019,4,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,33615,25,9,60,54,150,135,3,625,3,722,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,33615,25,9,60,54,150,135,3,833,3,833,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,27652,42,10,21,21,21,21,4,041,3,982,2,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,36160,18,2,10,10,32,32,4,576,4,466,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34701,22,7,42,42,103,103,4,013,3,957,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,31430,31,8,57,56,138,136,5,5,10,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34578,23,5,32,32,77,77,4,725,4,469,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34334,23,2,15,7,48,23,2,471,2,859,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35863,19,1,4,1,13,3,2,715,2,715,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34262,24,3,34,19,81,48,2,594,2,681,5,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34531,23,1,4,4,13,13,4,181,4,181,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35668,20,2,13,9,42,30,3,191,3,16,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35530,20,3,15,15,46,46,4,344,4,492,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34976,22,1,4,4,13,13,3,708,3,708,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35643,20,3,13,13,42,42,4,342,4,077,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35403,20,2,9,8,29,26,3,781,3,914,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34367,23,3,17,16,55,52,4,005,3,615,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35662,20,4,19,19,61,61,4,072,3,866,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34996,22,2,9,9,29,29,4,603,4,46,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35496,20,4,19,19,61,61,4,081,3,981,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35929,19,4,20,19,64,61,4,475,4,099,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32860,27,3,17,15,44,40,3,638,4,169,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35508,20,1,4,4,13,13,3,812,3,812,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,36146,18,2,9,9,29,29,4,447,4,207,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,31638,31,8,15,10,36,22,0,5,3,108,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34445,23,6,38,35,89,83,3,88,3,73,8,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35121,21,2,14,8,45,27,3,016,2,777,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35943,19,1,4,4,13,13,4,485,4,485,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35636,20,4,18,17,57,54,3,679,3,892,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,33429,26,5,33,33,79,79,4,407,4,394,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35626,20,1,8,3,26,10,1,7,2,369,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,36218,18,1,5,5,16,16,3,422,3,548,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,36218,18,1,4,3,13,10,3,704,3,704,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35155,21,3,18,16,58,52,4,013,3,675,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,33841,25,9,55,55,132,132,4,621,4,408,8,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,33841,25,9,55,55,132,132,0,666,0,666,8,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,32751,28,9,43,43,111,107,4,4,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35744,20,3,17,17,55,55,3,569,3,897,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,33471,26,9,52,52,131,128,4,5,4,5,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34057,24,4,36,19,84,48,0,75,2,501,11,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35895,19,1,4,4,13,13,4,169,4,169,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34311,23,9,55,55,134,134,4,5,4,5,8,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35511,20,2,13,13,42,42,3,997,3,937,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35223,21,6,41,41,97,97,4,036,4,139,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,31870,30,9,23,23,66,66,4,529,4,019,4,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,32655,28,8,65,48,167,127,4,877,3,414,13,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34753,22,8,50,50,125,125,4,156,4,153,8,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,33399,26,2,18,10,42,24,1,514,2,429,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,36518,17,2,9,9,29,29,3,859,3,883,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,33974,24,2,18,17,45,43,4,009,3,876,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35121,21,1,4,4,13,13,3,454,3,454,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34222,24,4,35,27,83,65,3,844,3,458,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,36434,18,2,8,8,26,26,4,246,4,192,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,36046,19,1,4,4,13,13,4,7,4,7,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,36381,18,2,9,9,29,29,4,469,4,195,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35251,21,6,42,39,98,92,4,025,3,776,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34647,23,7,46,43,112,106,4,093,3,887,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,32943,27,2,23,13,54,32,2,486,2,433,5,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,32374,29,4,21,19,53,47,2,06,3,482,4,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34421,23,5,41,33,99,82,2,687,3,345,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32666,28,9,54,51,134,125,3,75,3,955,10,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35320,21,5,34,31,82,76,4,003,3,67,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,30086,35,9,1,1,1,1,3,3,372,0,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,31877,30,8,39,34,97,84,4,4,15,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35159,21,5,31,30,75,73,4,342,4,023,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35186,21,3,18,15,58,49,3,212,3,556,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32626,28,9,50,47,121,111,3,375,3,375,12,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,33682,25,9,56,56,133,133,0,666,0,666,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35215,21,6,39,38,89,88,4,857,4,727,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34396,23,8,51,49,127,123,4,083,4,028,8,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,31756,30,9,55,54,141,136,4,25,4,25,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35047,21,1,4,4,13,13,3,831,3,831,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34951,22,1,4,2,13,7,2,619,2,619,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35194,21,5,34,29,85,68,3,967,3,946,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,33485,26,1,6,6,14,14,4,457,4,457,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35763,19,4,20,19,62,61,4,341,4,463,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,31623,31,7,46,46,108,108,4,303,4,483,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32782,28,9,64,60,157,145,4,5,4,5,11,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34434,23,1,6,4,15,10,3,46,3,46,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34130,24,9,57,57,141,141,4,4,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34031,24,6,48,36,119,91,3,978,3,196,10,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35282,21,2,8,8,26,26,4,108,4,083,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32927,27,6,44,36,108,89,3,586,3,874,15,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,31527,31,5,16,11,38,28,4,483,3,605,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35920,19,1,4,2,13,7,2,992,2,992,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35075,21,5,13,13,42,42,4,284,4,262,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,34895,22,1,3,2,9,6,3,15,3,15,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,35576,20,5,43,43,93,93,4,374,4,167,13,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,31605,31,3,25,16,60,38,1,55,2,737,4,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35705,20,3,16,16,52,52,4,384,4,14,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,31353,32,7,62,41,150,99,0,346,2,886,11,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32617,28,2,12,8,28,20,3,143,3,246,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,33374,26,1,6,6,15,15,3,597,3,597,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32771,28,4,24,17,56,40,2,329,3,334,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,31525,31,2,6,5,14,12,3,029,3,06,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,33331,26,9,52,52,133,133,4,19,4,4,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,30363,34,1,5,5,5,5,4,5,4,5,0,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32825,28,1,6,6,14,14,4,214,4,214,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34216,24,4,27,26,65,63,3,645,3,999,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35390,20,4,32,27,77,65,3,229,3,477,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34659,22,5,33,28,81,71,2,67,3,386,6,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32046,30,2,6,0,14,0,0,571,1,691,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,33731,25,9,57,56,139,137,4,4,067,10,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,33731,25,9,57,56,139,137,0,583,0,583,10,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32927,27,9,57,54,138,134,4,6,4,6,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32927,27,9,57,54,138,134,3,736,4,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32488,28,9,41,34,99,85,4,272,3,752,6,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32488,28,9,41,34,99,85,3,5,3,5,6,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34030,24,1,3,0,10,0,1,6,1,6,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34336,23,7,51,39,124,97,0,3,082,9,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,33715,25,2,12,11,27,25,3,742,4,03,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,34589,23,3,18,18,43,43,4,393,4,148,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,31230,32,7,6,3,15,9,2,453,3,289,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,33066,27,2,12,11,31,29,3,95,4,105,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32268,29,9,62,50,155,129,4,313,3,505,12,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32268,29,9,62,50,155,129,4,4,12,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32219,29,9,25,25,70,68,4,25,4,096,4,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35488,20,4,28,28,68,68,4,093,4,151,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,35236,21,4,28,27,67,65,4,333,3,823,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,32936,27,1,6,5,15,12,4,24,4,24,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,29128,38,9,40,40,102,102,4,8,4,8,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,29128,38,9,40,40,102,102,4,7,4,419,7,GRADUADO
