Carrera,Sexo,FechaNacimiento,Edad,Semestre,AsignaturasCursadas,AsignaturasAprobadas,CreditosCursados,CreditosAprobados,PromedioUltimoPeriodo,PromedioAcumulado,Duracion,Estado
ADMINISTRACIÓN DE EMPRESAS,Femenino,03/09/1990,26,7068493150685,9,61,60,163,162,4,491,4,198,9,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,03/09/1990,26,7068493150685,9,61,60,163,162,4,5,4,5,9,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,16/10/1984,32,5917808219178,9,76,41,198,105,3,2,2,821,13,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,16/10/1984,32,5917808219178,9,76,41,198,105,3,862,3,862,13,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,10/03/1997,20,186301369863,5,32,30,106,100,4,597,3,953,5,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,06/12/1988,28,4493150684931,9,65,64,170,166,3,5,3,804,10,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,07/10/1989,27,613698630137,6,35,35,118,118,3,683,3,744,6,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,22/09/1988,28,6547945205479,5,36,34,121,114,4,428,3,841,7,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,12/09/1991,25,6821917808219,1,4,0,13,0,0,808,0,808,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,27/03/1993,24,1424657534247,8,55,55,157,157,3,932,4,018,7,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,26/10/1985,31,5643835616438,8,59,58,184,181,3,817,4,13,12,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,23/07/1987,29,8246575342466,10,27,27,27,27,3,75,3,781,4,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,23/07/1987,29,8246575342466,10,27,27,27,27,4,25,4,25,4,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,25/03/1997,20,1452054794521,1,5,4,17,14,3,379,3,379,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,18/08/1995,21,7479452054795,3,5,5,17,17,3,956,4,353,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,02/03/1997,20,2082191780822,1,9,6,30,21,3,127,3,058,1,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,16/11/1988,28,5041095890411,1,11,4,33,12,1,2,2,291,2,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,22/06/1968,48,9205479452055,10,30,30,30,30,4,825,4,825,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,19/02/1995,22,241095890411,6,40,39,133,130,4,339,3,925,7,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,01/05/1997,20,0438356164384,3,5,5,17,17,3,826,4,315,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,04/11/1989,27,5369863013699,2,13,13,36,36,3,664,3,631,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,16/10/1990,26,5890410958904,9,59,59,161,161,4,257,3,952,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,16/10/1990,26,5890410958904,9,59,59,161,161,3,5,3,5,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,17/12/1988,28,4191780821918,8,33,33,92,92,4,188,3,927,4,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,27/06/1986,30,8958904109589,10,28,28,28,28,3,4,3,962,6,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,10/11/1973,43,5315068493151,2,19,2,43,5,0,18,1,571,3,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,07/12/1988,28,4465753424658,3,25,16,81,53,3,75,3,031,10,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,01/11/1996,20,5397260273973,5,30,30,98,98,4,097,4,15,5,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,24/01/1996,21,3123287671233,4,10,10,34,34,4,018,4,232,1,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,13/10/1992,24,5945205479452,2,13,8,44,27,0,75,2,68,3,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,22/12/1993,23,4027397260274,8,54,54,163,163,4,55,4,55,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,07/12/1989,27,4465753424658,1,6,0,18,0,0,617,0,617,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,31/12/1992,24,3780821917808,8,52,51,167,164,3,864,3,675,9,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,26/12/1997,19,3890410958904,4,10,10,34,34,3,65,4,088,1,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,21/03/1996,21,1561643835616,6,43,40,146,136,3,805,3,751,7,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,25/09/1981,35,6520547945205,9,49,48,137,135,4,233,4,282,12,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,25/09/1981,35,6520547945205,9,49,48,137,135,4,233,4,282,12,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,10/08/1980,36,7780821917808,4,15,14,39,36,3,918,3,737,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,01/01/1959,58,4,9,50,39,125,106,3,457,3,922,6,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,24/08/1987,29,7369863013699,8,48,47,161,160,4,564,4,6,9,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,02/02/1983,34,2958904109589,8,40,39,112,109,4,295,4,115,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,19/03/1986,31,1698630136986,8,62,56,169,151,4,3,891,16,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,19/01/1986,31,3315068493151,1,16,5,49,17,2,275,2,278,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,01/01/1990,27,3780821917808,4,21,21,68,68,4,458,3,988,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,25/11/1981,35,4849315068493,9,61,60,163,162,5,3,666,10,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,15/10/1986,30,5945205479452,8,32,31,107,103,4,504,3,67,11,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,08/11/1986,30,5287671232877,8,59,58,158,155,4,455,4,406,17,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,05/04/1983,34,1260273972603,1,6,6,18,18,3,867,3,867,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,13/07/2012,4,83287671232877,8,43,40,116,110,4,006,3,629,6,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,06/12/1971,45,4630136986301,8,4,4,4,4,3,725,3,525,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,18/08/1977,39,758904109589,10,11,11,11,11,3,7,3,848,2,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,04/12/1985,31,4575342465753,3,18,18,60,60,3,64,3,902,2,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,08/10/1992,24,6082191780822,6,30,26,99,86,3,667,4,169,6,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,08/07/1974,42,8739726027397,9,31,30,87,85,3,714,3,703,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,20/06/1982,34,9178082191781,2,17,10,55,32,3,003,3,166,2,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,27/10/1973,43,5698630136986,4,23,18,61,48,3,036,3,508,5,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,07/03/1989,28,2,1,5,0,17,0,1,826,1,826,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,27/09/1997,19,6356164383562,3,6,6,20,20,3,868,4,305,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,01/02/1986,31,2958904109589,9,31,31,87,87,4,289,4,397,4,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,08/01/1990,27,358904109589,1,13,10,36,27,2,939,3,059,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,19/06/1985,31,9178082191781,1,6,5,18,15,3,383,3,383,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,15/07/1991,25,8438356164384,10,60,59,160,159,4,362,4,264,8,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,26/03/1984,33,1506849315069,1,12,0,36,0,0,383,0,575,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,22/05/1982,34,9972602739726,10,9,9,9,9,3,666,3,666,2,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,11/08/1993,23,7671232876712,3,21,21,70,70,3,665,3,749,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,06/11/1982,34,5369863013699,10,13,11,37,33,0,3,333,2,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,17/04/1969,48,1013698630137,8,58,49,182,154,3,692,3,675,13,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,15/01/1979,38,3479452054795,1,6,6,18,18,3,783,3,783,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,23/06/1998,18,8986301369863,1,4,2,13,7,2,696,2,696,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,08/07/1979,37,8712328767123,2,12,5,33,14,1,581,2,62,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,28/07/1992,24,8054794520548,8,58,54,175,164,3,5,3,405,12,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,27/07/1986,30,813698630137,1,6,1,18,3,1,917,2,431,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,27/03/1992,25,1424657534247,3,16,12,52,39,3,738,3,497,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,11/04/1983,34,1095890410959,5,63,19,173,52,0,503,2,588,9,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,23/02/1993,24,2301369863014,3,48,21,158,66,3,462,3,419,10,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,02/10/1986,30,6301369863014,1,5,4,17,14,2,824,2,824,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,01/06/1993,23,9616438356164,3,2,0,8,0,1,35,3,379,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,18/02/1991,26,2465753424658,8,48,44,148,135,3,428,3,64,7,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,27/02/1972,45,2356164383562,9,59,59,161,161,4,329,3,834,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,27/02/1972,45,2356164383562,9,59,59,161,161,3,5,3,5,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,20/10/1985,31,5808219178082,10,27,27,27,27,3,875,3,875,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,01/09/1986,30,7150684931507,3,15,15,50,50,4,088,3,942,2,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,14/10/1985,31,5972602739726,1,5,3,17,10,2,921,3,15,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,30/07/1982,34,8082191780822,1,6,2,18,6,2,4,2,4,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,17/04/1992,25,0849315068493,1,4,1,14,3,1,818,1,818,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,09/11/1995,21,5205479452055,1,7,0,19,0,1,412,1,412,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,04/04/1982,35,1287671232877,6,50,39,161,127,4,154,3,622,10,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,10/11/1979,37,5287671232877,4,23,8,62,20,0,928,2,485,7,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,29/12/1984,32,3890410958904,5,41,32,129,102,3,353,3,319,8,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,26/05/1991,25,9808219178082,1,11,8,31,22,2,85,2,952,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,01/01/1959,58,4,1,6,6,6,6,4,195,4,195,0,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,24/01/1978,39,3232876712329,9,53,43,135,110,3,383,3,36,9,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,24/01/1978,39,3232876712329,9,53,43,135,110,4,111,4,111,9,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,19/07/1992,24,8301369863014,5,38,29,127,97,3,73,3,336,9,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,16/05/1994,23,0054794520548,1,10,7,34,23,2,844,2,972,1,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,13/12/1986,30,4328767123288,8,32,32,89,89,3,909,3,708,4,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,22/08/1988,28,7397260273973,5,41,7,127,22,1,8,2,517,11,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,11/05/1995,22,0191780821918,7,48,48,157,157,4,506,4,252,8,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,30/12/1992,24,3808219178082,1,5,0,17,0,1,971,1,971,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,21/01/1989,28,3232876712329,1,6,6,18,18,3,65,3,65,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,24/09/1989,27,6493150684932,4,25,22,85,75,3,612,3,376,5,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,03/11/1998,18,5342465753425,1,10,8,34,27,4,05,3,734,1,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,21/06/1996,20,9041095890411,1,12,9,34,25,3,19,3,35,1,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,19/07/1992,24,8301369863014,8,54,47,175,154,3,3,3,686,10,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,18/06/1993,23,9150684931507,4,27,25,89,83,3,125,3,512,5,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,14/09/1979,37,6849315068493,1,6,0,18,0,0,717,0,717,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,14/07/1992,24,8438356164384,2,11,11,36,36,4,113,3,963,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,02/02/1991,26,2904109589041,10,68,65,172,167,4,189,3,983,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,12/01/1992,25,3479452054795,10,87,58,216,137,2,3,3,096,15,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,31/03/1993,24,1315068493151,7,52,50,168,161,4,009,3,834,7,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,11/04/1996,21,0986301369863,3,20,19,66,63,4,093,3,773,4,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,02/02/1993,24,2876712328767,5,29,29,96,96,4,118,4,054,5,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,26/12/1984,32,3972602739726,7,28,27,74,70,3,335,3,9,11,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,21/09/1997,19,6520547945205,1,5,5,17,17,3,903,3,903,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,07/08/1987,29,7835616438356,2,5,0,13,0,0,954,2,305,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,08/11/1978,38,5342465753425,4,10,10,33,33,3,879,3,986,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,03/01/1996,21,3698630136986,3,13,12,42,39,3,762,4,093,2,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,17/06/1980,36,9260273972603,9,35,35,95,95,3,5,4,054,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,17/06/1980,36,9260273972603,9,35,35,95,95,4,4,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,22/06/1996,20,9013698630137,3,3,2,10,6,2,595,4,126,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,15/12/1993,23,4219178082192,1,6,5,20,17,3,775,3,3,2,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,30/12/1994,22,3808219178082,8,49,49,162,162,4,375,4,016,9,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,26/10/1991,25,5616438356164,2,10,9,33,30,1,5,3,495,4,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,05/08/1990,26,786301369863,8,54,54,156,156,4,567,4,248,7,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,23/12/1996,20,3972602739726,5,33,31,111,105,4,321,3,954,5,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,16/07/1992,24,8383561643836,7,55,47,173,150,3,767,3,657,12,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,19/06/1998,18,9095890410959,1,5,5,17,17,3,691,3,691,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,23/03/1984,33,158904109589,2,10,10,30,30,4,16,4,182,1,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,23/03/1984,33,158904109589,2,10,10,30,30,4,16,4,182,1,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,09/08/1994,22,772602739726,6,40,40,132,132,3,989,4,082,8,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,24/07/1977,39,827397260274,1,5,2,15,6,2,8,2,8,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,07/06/1989,27,9479452054795,8,69,66,202,192,3,2,3,67,14,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,02/06/1985,31,9643835616438,10,42,42,42,42,3,416,3,416,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,14/08/1964,52,7780821917808,10,23,22,23,22,3,7,3,675,6,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,24/01/1992,25,3150684931507,2,25,11,71,30,3,3,304,6,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,20/06/1979,37,9205479452055,10,19,18,19,18,3,5,3,472,10,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,25/11/1992,24,4767123287671,4,18,11,58,36,1,477,3,179,4,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,17/09/1985,31,6712328767123,8,45,44,126,123,4,053,3,872,6,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,09/02/1986,31,2739726027397,2,17,7,49,20,0,964,2,03,3,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,21/05/1989,27,9945205479452,2,31,9,91,26,0,2,609,7,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,31/05/1992,24,9643835616438,2,15,11,50,37,4,267,3,494,6,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,23/11/1982,34,4904109589041,8,47,47,154,154,4,267,4,19,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,23/08/1986,30,7397260273973,3,22,7,59,17,2,236,2,524,6,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,14/07/1992,24,8438356164384,8,50,49,159,156,4,093,3,934,7,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,31/12/1982,34,386301369863,1,5,0,17,0,0,432,0,432,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,02/06/1984,32,9643835616438,1,6,2,18,6,2,483,2,483,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,21/02/1992,25,2383561643836,4,27,25,92,85,3,396,3,661,6,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,31/03/1982,35,1397260273973,9,50,45,137,124,4,014,3,581,14,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,23/03/1991,26,1561643835616,5,56,34,176,103,2,836,2,919,14,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,01/01/1990,27,3780821917808,1,2,2,6,6,3,9,3,9,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,05/02/1985,32,2849315068493,3,2,0,6,0,1,7,3,11,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,15/08/1976,40,7671232876712,5,19,17,48,44,3,358,3,406,6,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,25/01/1984,33,3178082191781,5,8,4,23,11,3,707,3,689,2,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,12/05/1983,34,0246575342466,7,41,41,133,133,3,864,4,184,6,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,16/08/1993,23,7534246575342,3,18,18,59,59,4,235,4,149,2,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,18/01/1997,20,3260273972603,2,8,8,28,28,3,636,3,727,2,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,11/05/1981,36,027397260274,10,46,29,47,29,4,2,921,15,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Masculino,16/12/1991,25,4219178082192,3,30,16,80,42,2,329,2,772,4,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,26/05/1989,27,9808219178082,1,6,5,18,15,3,717,3,717,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,19/09/1982,34,6684931506849,2,6,6,18,18,3,617,3,81,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,01/09/1968,48,7260273972603,2,7,7,27,27,4,46,4,567,1,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Masculino,13/11/1979,37,5205479452055,10,16,15,16,15,3,3,583,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,18/06/1992,24,9150684931507,4,24,22,80,74,4,113,3,796,5,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,11/09/1981,35,6904109589041,9,65,54,175,143,3,53,3,401,11,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,28/11/1986,30,4739726027397,9,30,30,85,85,4,089,4,036,4,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,04/10/1993,23,6191780821918,1,6,5,18,15,3,183,3,365,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,24/03/1977,40,1616438356164,9,58,58,148,148,4,171,4,219,7,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,12/05/1982,35,0246575342466,2,9,9,26,26,3,413,3,582,1,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,28/08/1988,28,7232876712329,9,42,34,113,94,3,543,3,437,6,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,15/03/1996,21,172602739726,5,30,27,100,91,4,277,3,604,5,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,15/07/1988,28,8438356164384,1,12,5,34,15,0,553,2,162,3,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,08/01/1984,33,3643835616438,4,8,1,20,3,0,548,2,974,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,08/08/1974,42,7890410958904,5,2,2,6,6,4,35,3,503,0,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,03/09/1980,36,7123287671233,8,59,58,150,148,3,875,3,811,7,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,24/03/1994,23,1506849315068,1,5,0,17,0,0,75,0,75,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,12/10/1967,49,6164383561644,10,37,34,37,34,4,3,556,6,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,14/04/1989,28,0958904109589,8,33,30,93,85,4,297,3,695,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,14/10/1992,24,5917808219178,3,19,19,65,65,4,493,4,078,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,23/03/1978,39,1643835616438,10,4,4,4,4,3,775,3,52,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,13/04/1984,33,1013698630137,10,40,38,115,109,3,84,3,99,6,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,13/09/1990,26,6794520547945,1,6,1,18,3,2,3,2,3,0,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,27/11/1980,36,4794520547945,10,25,25,25,25,3,666,3,666,5,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Femenino,23/08/1987,29,7397260273973,9,63,60,170,163,3,542,3,767,9,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,11/07/1982,34,8602739726027,8,60,58,164,159,4,056,3,903,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,11/07/1982,34,8602739726027,8,60,58,164,159,4,4,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,16/08/1974,42,7671232876712,1,5,5,5,5,4,25,4,2,1,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,29/02/1992,25,2164383561644,9,68,64,175,166,3,113,3,478,10,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,29/02/1992,25,2164383561644,9,68,64,175,166,4,25,4,25,10,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,23/05/1984,32,9917808219178,8,47,46,128,126,4,213,4,088,7,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,25/11/1992,24,4767123287671,3,20,16,66,53,2,975,3,383,4,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,27/02/1991,26,2219178082192,4,18,14,62,48,3,7,3,764,3,ACTIVO
ADMINISTRACIÓN DE EMPRESAS,Femenino,06/08/1985,31,786301369863,9,55,51,151,140,4,025,3,942,8,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,21/02/1988,29,241095890411,8,43,39,114,106,4,242,3,76,5,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,01/01/2005,12,3671232876712,10,18,18,19,19,3,67,3,842,3,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,09/06/1974,42,9534246575342,2,12,12,33,33,4,347,4,533,1,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,21/04/1984,33,0794520547945,10,6,6,6,6,4,1,3,64,0,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,24/04/1985,32,0712328767123,8,68,53,193,150,3,05,3,561,12,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,24/04/1985,32,0712328767123,8,68,53,193,150,4,115,4,115,12,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,22/03/1984,33,1616438356164,9,49,48,134,131,4,355,3,643,7,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,22/03/1984,33,1616438356164,9,49,48,134,131,3,5,3,5,7,GRADUADO
ADMINISTRACIÓN DE EMPRESAS,Femenino,01/07/1989,27,8821917808219,2,17,8,48,22,2,235,2,762,2,DESERTOR
ADMINISTRACIÓN DE EMPRESAS,Masculino,09/03/1973,44,2054794520548,10,26,26,26,26,4,4,5,GRADUADO
